Name,2020 Population,code,region_code,province_code,municipality_code,barangay_code
Ubos ,2333,1.0,60,600,60,1.0
Alon,184,2.0,60,600,60,2.0
Agcabugao,845,1.0,60,601,60,1.0
Agdahon,2264,2.0,60,601,60,2.0
Agnaga,961,3.0,60,601,60,3.0
Angub,1344,4.0,60,601,60,4.0
Balingasag,967,5.0,60,601,60,5.0
Bito-on Ilawod,1093,7.0,60,601,60,7.0
Bito-on Ilaya,1239,8.0,60,601,60,8.0
Bun-od,706,9.0,60,601,60,9.0
Carataya,1690,0.0,60,601,60,0.0
Lunayan,775,1.0,60,601,60,1.0
Mahunodhunod,1471,2.0,60,601,60,2.0
Maindang,1327,3.0,60,601,60,3.0
Mainit,1262,4.0,60,601,60,4.0
Malagab-i,1712,5.0,60,601,60,5.0
Nagba,1676,6.0,60,601,60,6.0
Poblacion Ilawod,1201,7.0,60,601,60,7.0
Poblacion Ilaya,1027,8.0,60,601,60,8.0
Poblacion Takas,1737,9.0,60,601,60,9.0
Puti-an,1186,0.0,60,601,60,0.0
San Antonio,1706,1.0,60,601,60,1.0
Sinabsaban,1091,2.0,60,601,60,2.0
Mahabang Sapa,713,3.0,60,601,60,3.0
Aganan,620,1.0,60,601,60,1.0
Agtambi,1310,2.0,60,601,60,2.0
Agtanguay,1380,3.0,60,601,60,3.0
Balucuan,3389,4.0,60,601,60,4.0
Bita,612,5.0,60,601,60,5.0
Centro,989,6.0,60,601,60,6.0
Daplas,873,7.0,60,601,60,7.0
Duyoc,2733,8.0,60,601,60,8.0
Ilas Sur,1650,9.0,60,601,60,9.0
Lacaron,2355,2.0,60,601,60,2.0
Malonoy,1452,3.0,60,601,60,3.0
Manhoy,1902,4.0,60,601,60,4.0
Mapulang Bato,641,5.0,60,601,60,5.0
Matagnop,4008,6.0,60,601,60,6.0
Nasunogan,2836,7.0,60,601,60,7.0
Poblacion Ilawod,959,8.0,60,601,60,8.0
Poblacion Ilaya,1923,9.0,60,601,60,9.0
Quinabcaban,1420,0.0,60,601,60,0.0
Quinayuya,1281,1.0,60,601,60,1.0
San Agustin,1509,2.0,60,601,60,2.0
Concepcion,1457,1.0,60,601,60,1.0
Consolacion,2279,2.0,60,601,60,2.0
Dolores,1548,3.0,60,601,60,3.0
Duran,3452,4.0,60,601,60,4.0
San Agustin,681,7.0,60,601,60,7.0
San Jose,1345,8.0,60,601,60,8.0
San Martin,433,9.0,60,601,60,9.0
San Miguel,2283,0.0,60,601,60,0.0
San Rafael,1765,1.0,60,601,60,1.0
San Roque,2091,2.0,60,601,60,2.0
Santa Carmen,816,3.0,60,601,60,3.0
Santa Cruz,2262,4.0,60,601,60,4.0
Santa Monica,558,5.0,60,601,60,5.0
Santa Rita,615,6.0,60,601,60,6.0
Santa Teresa,772,7.0,60,601,60,7.0
Santo Angel,2559,8.0,60,601,60,8.0
Santo Niño,1970,9.0,60,601,60,9.0
Santo Rosario,660,0.0,60,601,60,0.0
Poblacion,2552,1.0,60,601,60,1.0
Agbatuan,767,1.0,60,601,60,1.0
Aglalana,1677,2.0,60,601,60,2.0
Aglanot,1858,3.0,60,601,60,3.0
Agsirab,1228,6.0,60,601,60,6.0
Alipasiawan,553,7.0,60,601,60,7.0
Astorga,3164,8.0,60,601,60,8.0
Bayog,231,9.0,60,601,60,9.0
Bungsuan,5057,0.0,60,601,60,0.0
Calapawan,1108,1.0,60,601,60,1.0
Cubi,680,2.0,60,601,60,2.0
Dacuton,2760,3.0,60,601,60,3.0
Dangula,1094,4.0,60,601,60,4.0
Gibato,2627,5.0,60,601,60,5.0
Codingle,1725,6.0,60,601,60,6.0
Guinotos,737,7.0,60,601,60,7.0
Jambad,783,8.0,60,601,60,8.0
Janguslob,1770,9.0,60,601,60,9.0
Lawaan,1999,1.0,60,601,60,1.0
Malonoy,1048,3.0,60,601,60,3.0
Nagsulang,1380,4.0,60,601,60,4.0
Ongol Ilawod,548,6.0,60,601,60,6.0
Ongol Ilaya,830,7.0,60,601,60,7.0
Poblacion Ilawod,1403,8.0,60,601,60,8.0
Poblacion Ilaya,1959,9.0,60,601,60,9.0
Sagrada Familia,2687,0.0,60,601,60,0.0
Salcedo,1671,1.0,60,601,60,1.0
San Juan,1081,2.0,60,601,60,2.0
Sibariwan,1448,3.0,60,601,60,3.0
Tamulalod,844,4.0,60,601,60,4.0
Taslan,949,5.0,60,601,60,5.0
Tina,1409,6.0,60,601,60,6.0
Tinaytayan,1198,7.0,60,601,60,7.0
Traciano,1233,8.0,60,601,60,8.0
Agmalobo,1023,1.0,60,601,60,1.0
Agustin Navarra,1256,2.0,60,601,60,2.0
Balaring,1686,3.0,60,601,60,3.0
Basiao,3091,4.0,60,601,60,4.0
Cabugao,1599,5.0,60,601,60,5.0
Cudian,1890,6.0,60,601,60,6.0
Ilaya-Ivisan,3903,7.0,60,601,60,7.0
Malocloc Norte,2435,8.0,60,601,60,8.0
Malocloc Sur,1775,9.0,60,601,60,9.0
Matnog,991,0.0,60,601,60,0.0
Mianay,2275,1.0,60,601,60,1.0
Ondoy,2219,2.0,60,601,60,2.0
Poblacion Norte,2676,3.0,60,601,60,3.0
Poblacion Sur,2413,4.0,60,601,60,4.0
Santa Cruz,2046,5.0,60,601,60,5.0
Agambulong,2832,1.0,60,601,60,1.0
Agbun-od,952,2.0,60,601,60,2.0
Agcagay,1349,3.0,60,601,60,3.0
Aglibacao,559,4.0,60,601,60,4.0
Agloloway,956,5.0,60,601,60,5.0
Bayebaye,1768,6.0,60,601,60,6.0
Caridad,546,7.0,60,601,60,7.0
Esperanza,943,8.0,60,601,60,8.0
Fe,540,9.0,60,601,60,9.0
Ganzon,1034,0.0,60,601,60,0.0
Guintas,1063,1.0,60,601,60,1.0
Igang,434,2.0,60,601,60,2.0
Jaena Norte,4710,3.0,60,601,60,3.0
Jaena Sur,1503,4.0,60,601,60,4.0
Jagnaya,1320,5.0,60,601,60,5.0
Lapaz,1165,6.0,60,601,60,6.0
Linambasan,1286,7.0,60,601,60,7.0
Lucero,2391,8.0,60,601,60,8.0
Maantol,858,9.0,60,601,60,9.0
Masgrau,236,0.0,60,601,60,0.0
Milan,1420,1.0,60,601,60,1.0
Molet,407,2.0,60,601,60,2.0
Pangabat,1493,3.0,60,601,60,3.0
Pangabuan,2018,4.0,60,601,60,4.0
Pasol-o,947,5.0,60,601,60,5.0
Poblacion,1692,6.0,60,601,60,6.0
San Jose,1033,7.0,60,601,60,7.0
San Juan,851,8.0,60,601,60,8.0
San Vicente,1095,9.0,60,601,60,9.0
Santo Rosario,1269,0.0,60,601,60,0.0
Aglimocon,1474,1.0,60,601,60,1.0
Alasaging,920,2.0,60,601,60,2.0
Alayunan,603,3.0,60,601,60,3.0
Balighot,1537,4.0,60,601,60,4.0
Batabat,1644,5.0,60,601,60,5.0
Bongbongan,1196,6.0,60,601,60,6.0
Cabungahan,1483,7.0,60,601,60,7.0
Canapian,1644,8.0,60,601,60,8.0
Carataya,1151,9.0,60,601,60,9.0
Duluan,688,0.0,60,601,60,0.0
East Villaflores,1637,1.0,60,601,60,1.0
Fernandez,710,2.0,60,601,60,2.0
Guinbi-alan,891,3.0,60,601,60,3.0
Indayagan,1506,4.0,60,601,60,4.0
Jebaca,918,5.0,60,601,60,5.0
Maalan,971,6.0,60,601,60,6.0
Manayupit,1169,7.0,60,601,60,7.0
New Guia,1267,8.0,60,601,60,8.0
Quevedo,1669,9.0,60,601,60,9.0
Old Guia,884,0.0,60,601,60,0.0
Palaguian,1183,1.0,60,601,60,1.0
Parallan,823,2.0,60,601,60,2.0
Piña,997,3.0,60,601,60,3.0
Poblacion Ilawod,1191,4.0,60,601,60,4.0
Poblacion Ilaya,2045,5.0,60,601,60,5.0
Poblacion Tabuc,1820,6.0,60,601,60,6.0
Quinabonglan,1116,8.0,60,601,60,8.0
Quinat-uyan,1101,9.0,60,601,60,9.0
Salgan,1343,0.0,60,601,60,0.0
Tapulang,1551,1.0,60,601,60,1.0
Tuburan,2559,2.0,60,601,60,2.0
West Villaflores,1535,4.0,60,601,60,4.0
Atiplo,2449,1.0,60,601,60,1.0
Balat-an,1235,2.0,60,601,60,2.0
Balit,1037,3.0,60,601,60,3.0
Batiano,907,4.0,60,601,60,4.0
Bating,1043,5.0,60,601,60,5.0
Bato Bato,2205,6.0,60,601,60,6.0
Baye,874,7.0,60,601,60,7.0
Bergante,1012,8.0,60,601,60,8.0
Bunga,1294,9.0,60,601,60,9.0
Bula,3259,0.0,60,601,60,0.0
Bungsi,855,1.0,60,601,60,1.0
Burias,4062,2.0,60,601,60,2.0
Caidquid,2046,3.0,60,601,60,3.0
Cala-agus,959,4.0,60,601,60,4.0
Libo-o,467,5.0,60,601,60,5.0
Manibad,1847,6.0,60,601,60,6.0
Maralag,1328,7.0,60,601,60,7.0
Najus-an,1330,8.0,60,601,60,8.0
Pangpang Norte,878,9.0,60,601,60,9.0
Pangpang Sur,760,0.0,60,601,60,0.0
Pinay,1067,1.0,60,601,60,1.0
Poblacion Proper,3145,2.0,60,601,60,2.0
Poblacion Tabuc,2696,3.0,60,601,60,3.0
Sinondojan,619,4.0,60,601,60,4.0
Tugas,1521,5.0,60,601,60,5.0
Tumalalud,1795,6.0,60,601,60,6.0
Agbalo,1261,1.0,60,601,60,1.0
Agbanban,1006,2.0,60,601,60,2.0
Agojo,1642,3.0,60,601,60,3.0
Anhawon,1177,4.0,60,601,60,4.0
Bagacay,632,5.0,60,601,60,5.0
Bago Chiquito,1019,6.0,60,601,60,6.0
Bago Grande,1007,7.0,60,601,60,7.0
Bahit,390,8.0,60,601,60,8.0
Bantique,1357,9.0,60,601,60,9.0
Bato,1983,0.0,60,601,60,0.0
Binangig,455,1.0,60,601,60,1.0
Binantuan,773,2.0,60,601,60,2.0
Bonga,2094,3.0,60,601,60,3.0
Buntod,1280,4.0,60,601,60,4.0
Butacal,1177,5.0,60,601,60,5.0
Cabugao Este,965,6.0,60,601,60,6.0
Cabugao Oeste,901,7.0,60,601,60,7.0
Calapawan,1619,8.0,60,601,60,8.0
Calitan,1372,9.0,60,601,60,9.0
Candual,1416,0.0,60,601,60,0.0
Cogon,1003,1.0,60,601,60,1.0
Daga,1613,2.0,60,601,60,2.0
Ilamnay,167,3.0,60,601,60,3.0
Jamul-awon,801,4.0,60,601,60,4.0
Lanipga,1041,5.0,60,601,60,5.0
Lat-Asan,793,6.0,60,601,60,6.0
Libon,1011,7.0,60,601,60,7.0
Linao,1005,8.0,60,601,60,8.0
Linateran,1029,9.0,60,601,60,9.0
Lomboy,975,0.0,60,601,60,0.0
Lus-Onan,1113,1.0,60,601,60,1.0
Magubilan,922,2.0,60,601,60,2.0
Navitas,1290,3.0,60,601,60,3.0
Pawa,2776,4.0,60,601,60,4.0
Pili,303,5.0,60,601,60,5.0
Poblacion Ilawod,501,6.0,60,601,60,6.0
Poblacion Ilaya,3440,7.0,60,601,60,7.0
Poblacion Tabuc,996,8.0,60,601,60,8.0
Talasa,262,9.0,60,601,60,9.0
Tanza Norte,1862,0.0,60,601,60,0.0
Tanza Sur,1351,1.0,60,601,60,1.0
Tico,1110,2.0,60,601,60,2.0
Agbabadiang,507,1.0,60,601,60,1.0
Agkilo,1154,2.0,60,601,60,2.0
Agloway,1372,3.0,60,601,60,3.0
Ambilay,1378,4.0,60,601,60,4.0
Bahit,1251,5.0,60,601,60,5.0
Balatucan,1847,6.0,60,601,60,6.0
Banga-an,1128,7.0,60,601,60,7.0
Cabugao,1028,8.0,60,601,60,8.0
Cabangahan,1185,9.0,60,601,60,9.0
Cadio,1165,0.0,60,601,60,0.0
Cala-an,1446,1.0,60,601,60,1.0
Capagao,2697,2.0,60,601,60,2.0
Cogon,3810,3.0,60,601,60,3.0
Conciencia,1835,4.0,60,601,60,4.0
Ensenagan,1156,5.0,60,601,60,5.0
Intampilan,2675,6.0,60,601,60,6.0
Pasugue,962,7.0,60,601,60,7.0
Poblacion Ilawod,813,8.0,60,601,60,8.0
Poblacion Ilaya,1699,9.0,60,601,60,9.0
Quios,1333,0.0,60,601,60,0.0
Salocon,2066,1.0,60,601,60,1.0
Tabuc Norte,636,2.0,60,601,60,2.0
Tabuc Sur,1444,3.0,60,601,60,3.0
Timpas,5179,4.0,60,601,60,4.0
Tincupon,1553,5.0,60,601,60,5.0
Tinigban,1246,6.0,60,601,60,6.0
Balogo,1442,1.0,60,601,60,1.0
Binaobawan,1176,2.0,60,601,60,2.0
Blasco,507,3.0,60,601,60,3.0
Casanayan,3043,4.0,60,601,60,4.0
Cayus,2133,5.0,60,601,60,5.0
Dayhagan,1685,6.0,60,601,60,6.0
Dulangan,6019,7.0,60,601,60,7.0
Monteflor,948,0.0,60,601,60,0.0
Natividad,4644,1.0,60,601,60,1.0
Olalo,500,2.0,60,601,60,2.0
Poblacion,1872,3.0,60,601,60,3.0
Rosario,1296,4.0,60,601,60,4.0
San Antonio,1353,5.0,60,601,60,5.0
San Blas,969,6.0,60,601,60,6.0
San Esteban,1893,7.0,60,601,60,7.0
San Fernando,1965,8.0,60,601,60,8.0
San Nicolas,2269,9.0,60,601,60,9.0
San Pedro,1669,0.0,60,601,60,0.0
San Ramon,2773,1.0,60,601,60,1.0
San Silvestre,794,2.0,60,601,60,2.0
Sinamongan,2119,3.0,60,601,60,3.0
Santa Fe,2972,4.0,60,601,60,4.0
Tabun-acan,1911,5.0,60,601,60,5.0
Yating,1148,6.0,60,601,60,6.0
Agbanog,928,1.0,60,601,60,1.0
Agdalipe,605,2.0,60,601,60,2.0
Ameligan,1337,3.0,60,601,60,3.0
Bailan,2816,4.0,60,601,60,4.0
Banate,895,5.0,60,601,60,5.0
Bantigue,496,6.0,60,601,60,6.0
Binuntucan,5228,7.0,60,601,60,7.0
Cabugao,454,8.0,60,601,60,8.0
Gabuc,623,9.0,60,601,60,9.0
Guba,806,1.0,60,601,60,1.0
Hipona,2669,2.0,60,601,60,2.0
Intungcan,1455,3.0,60,601,60,3.0
Jolongajog,2198,4.0,60,601,60,4.0
Lantangan,2347,5.0,60,601,60,5.0
Linampongan,1475,6.0,60,601,60,6.0
Malag-it,2230,7.0,60,601,60,7.0
Manapao,651,8.0,60,601,60,8.0
Ilawod ,2214,9.0,60,601,60,9.0
Ilaya ,937,0.0,60,601,60,0.0
Rizal,4285,1.0,60,601,60,1.0
San Pedro,1442,2.0,60,601,60,2.0
Solo,1087,3.0,60,601,60,3.0
Sublangon,2552,4.0,60,601,60,4.0
Tabuc,3821,5.0,60,601,60,5.0
Tacas,4515,6.0,60,601,60,6.0
Yatingan,1659,7.0,60,601,60,7.0
Aranguel,1244,1.0,60,601,60,1.0
Badiangon,2183,2.0,60,601,60,2.0
Bayuyan,1015,3.0,60,601,60,3.0
Cabugcabug,1800,4.0,60,601,60,4.0
Carmencita,1046,5.0,60,601,60,5.0
Cubay,1183,6.0,60,601,60,6.0
Culilang,619,7.0,60,601,60,7.0
Goce,1088,8.0,60,601,60,8.0
Hanglid,1393,9.0,60,601,60,9.0
Ibaca,1723,0.0,60,601,60,0.0
Madulano,911,1.0,60,601,60,1.0
Manoling,983,2.0,60,601,60,2.0
Marita,1581,3.0,60,601,60,3.0
Pandan,694,4.0,60,601,60,4.0
Pantalan Cabugcabug,2021,5.0,60,601,60,5.0
Pinamihagan,385,6.0,60,601,60,6.0
Poblacion,6473,7.0,60,601,60,7.0
Pondol,855,8.0,60,601,60,8.0
Quiajo,675,9.0,60,601,60,9.0
Sangkal,508,0.0,60,601,60,0.0
Santo Niño,279,1.0,60,601,60,1.0
Vizcaya,2610,2.0,60,601,60,2.0
Adlawan,2597,1.0,60,601,60,1.0
Bago,2047,2.0,60,601,60,2.0
Balijuagan,2166,3.0,60,601,60,3.0
Banica,8950,4.0,60,601,60,4.0
Poblacion I,1443,5.0,60,601,60,5.0
Poblacion X,1352,6.0,60,601,60,6.0
Poblacion XI,1174,7.0,60,601,60,7.0
Poblacion II,1382,9.0,60,601,60,9.0
Poblacion III,523,0.0,60,601,60,0.0
Poblacion IV,135,1.0,60,601,60,1.0
Poblacion V,1934,2.0,60,601,60,2.0
Poblacion VI,490,3.0,60,601,60,3.0
Poblacion VII,2117,4.0,60,601,60,4.0
Poblacion VIII,975,5.0,60,601,60,5.0
Poblacion IX,1794,6.0,60,601,60,6.0
Barra,2947,7.0,60,601,60,7.0
Bato,2348,8.0,60,601,60,8.0
Baybay,9732,9.0,60,601,60,9.0
Bolo,8001,0.0,60,601,60,0.0
Cabugao,2422,1.0,60,601,60,1.0
Cagay,6333,2.0,60,601,60,2.0
Cogon,2204,3.0,60,601,60,3.0
Culajao,2099,4.0,60,601,60,4.0
Culasi,7869,5.0,60,601,60,5.0
Dumolog,4014,6.0,60,601,60,6.0
Dayao,5211,7.0,60,601,60,7.0
Dinginan,7064,8.0,60,601,60,8.0
Gabu-an,1521,9.0,60,601,60,9.0
Inzo Arnaldo Village,4930,0.0,60,601,60,0.0
Jumaguicjic,2778,1.0,60,601,60,1.0
Lanot,6421,2.0,60,601,60,2.0
Lawa-an,11484,3.0,60,601,60,3.0
Liong,1420,4.0,60,601,60,4.0
Libas,7802,5.0,60,601,60,5.0
Loctugan,2359,6.0,60,601,60,6.0
Lonoy,3080,7.0,60,601,60,7.0
Milibili,7120,9.0,60,601,60,9.0
Mongpong,5286,0.0,60,601,60,0.0
Olotayan,1058,1.0,60,601,60,1.0
Punta Cogon,1216,2.0,60,601,60,2.0
Punta Tabuc,5782,3.0,60,601,60,3.0
San Jose,4406,4.0,60,601,60,4.0
Sibaguan,3875,5.0,60,601,60,5.0
Talon,2236,6.0,60,601,60,6.0
Tanque,5922,7.0,60,601,60,7.0
Tanza,2354,8.0,60,601,60,8.0
Tiza,8919,9.0,60,601,60,9.0
Agsilab,1420,1.0,60,601,60,1.0
Agtatacay Norte,972,2.0,60,601,60,2.0
Agtatacay Sur,1193,3.0,60,601,60,3.0
Bilao,3704,4.0,60,601,60,4.0
Damayan,2428,5.0,60,601,60,5.0
Dapdapan,2847,6.0,60,601,60,6.0
Lonoy,3657,7.0,60,601,60,7.0
Majanlud,2343,8.0,60,601,60,8.0
Maninang,2923,9.0,60,601,60,9.0
Poblacion,5210,0.0,60,601,60,0.0
Acbo,1081,1.0,60,601,60,1.0
Amaga,2483,2.0,60,601,60,2.0
Balucuan,1147,3.0,60,601,60,3.0
Bangonbangon,1516,4.0,60,601,60,4.0
Capuyhan,637,5.0,60,601,60,5.0
Cogon,1146,6.0,60,601,60,6.0
Dayhagon,918,7.0,60,601,60,7.0
Guintas,942,8.0,60,601,60,8.0
Malapad Cogon,1439,9.0,60,601,60,9.0
Mangoso,2625,0.0,60,601,60,0.0
Mansacul,1095,1.0,60,601,60,1.0
Matangcong,1263,2.0,60,601,60,2.0
Matinabus,1112,3.0,60,601,60,3.0
Mianay,3771,4.0,60,601,60,4.0
Oyong,1180,5.0,60,601,60,5.0
Pagbunitan,1261,6.0,60,601,60,6.0
Parian,3323,7.0,60,601,60,7.0
Pinamalatican,853,8.0,60,601,60,8.0
Poblacion Norte,1221,9.0,60,601,60,9.0
Poblacion Sur,1821,0.0,60,601,60,0.0
Tawog,854,1.0,60,601,60,1.0
Abangay,863,1.0,60,601,60,1.0
Acuña,929,2.0,60,601,60,2.0
Agcococ,967,3.0,60,601,60,3.0
Aglinab,844,4.0,60,601,60,4.0
Aglupacan,175,5.0,60,601,60,5.0
Agpalali,693,6.0,60,601,60,6.0
Apero,942,7.0,60,601,60,7.0
Artuz,1553,8.0,60,601,60,8.0
Bag-Ong Barrio,1137,9.0,60,601,60,9.0
Bato-bato,387,0.0,60,601,60,0.0
Buri,644,1.0,60,601,60,1.0
Camburanan,1444,2.0,60,601,60,2.0
Candelaria,2208,3.0,60,601,60,3.0
Carida,1117,4.0,60,601,60,4.0
Cristina,1447,5.0,60,601,60,5.0
Da-an Banwa,1296,6.0,60,601,60,6.0
Da-an Norte,676,7.0,60,601,60,7.0
Da-an Sur,847,8.0,60,601,60,8.0
Garcia,838,9.0,60,601,60,9.0
Gebio-an,904,0.0,60,601,60,0.0
Hilwan,429,1.0,60,601,60,1.0
Initan,965,2.0,60,601,60,2.0
Katipunan,950,3.0,60,601,60,3.0
Lagdungan,1188,4.0,60,601,60,4.0
Lahug,362,5.0,60,601,60,5.0
Libertad,676,6.0,60,601,60,6.0
Mabini,283,7.0,60,601,60,7.0
Maliao,819,8.0,60,601,60,8.0
Malitbog,1136,9.0,60,601,60,9.0
Minan,535,0.0,60,601,60,0.0
Nayawan,401,1.0,60,601,60,1.0
Poblacion,2956,2.0,60,601,60,2.0
Rizal Norte,315,3.0,60,601,60,3.0
Rizal Sur,427,4.0,60,601,60,4.0
Roosevelt,650,5.0,60,601,60,5.0
Roxas,1518,6.0,60,601,60,6.0
Salong,646,7.0,60,601,60,7.0
San Antonio,935,8.0,60,601,60,8.0
San Francisco,1172,9.0,60,601,60,9.0
San Jose,742,1.0,60,601,60,1.0
San Julian,1384,2.0,60,601,60,2.0
San Miguel Ilawod,978,3.0,60,601,60,3.0
San Miguel Ilaya,1210,4.0,60,601,60,4.0
San Nicolas,2669,5.0,60,601,60,5.0
San Pedro,464,6.0,60,601,60,6.0
San Roque,1032,7.0,60,601,60,7.0
San Vicente,386,8.0,60,601,60,8.0
Santa Ana,1156,9.0,60,601,60,9.0
Santa Petronila,525,0.0,60,601,60,0.0
Senonod,222,1.0,60,601,60,1.0
Siya,797,2.0,60,601,60,2.0
Switch,1421,3.0,60,601,60,3.0
Tabon,612,4.0,60,601,60,4.0
Tacayan,418,5.0,60,601,60,5.0
Taft,1384,6.0,60,601,60,6.0
Taganghin,621,7.0,60,601,60,7.0
Taslan,836,8.0,60,601,60,8.0
Wright,1292,9.0,60,601,60,9.0
Adcadarao,596,1.0,60,603,60,1.0
Agbobolo,475,2.0,60,603,60,2.0
Badiangan,1296,3.0,60,603,60,3.0
Barrido,2927,4.0,60,603,60,4.0
Bato Biasong,895,5.0,60,603,60,5.0
Bay-ang,2813,6.0,60,603,60,6.0
Bucana Bunglas,361,7.0,60,603,60,7.0
Central,1378,8.0,60,603,60,8.0
Culasi,4400,9.0,60,603,60,9.0
Lanjagan,1032,0.0,60,603,60,0.0
Luca,3055,1.0,60,603,60,1.0
Malayu-an,2631,2.0,60,603,60,2.0
Mangorocoro,1371,3.0,60,603,60,3.0
Nasidman,596,4.0,60,603,60,4.0
Pantalan Nabaye,944,5.0,60,603,60,5.0
Pantalan Navarro,525,6.0,60,603,60,6.0
Pedada,1587,7.0,60,603,60,7.0
Pili,3439,8.0,60,603,60,8.0
Pinantan Diel,830,9.0,60,603,60,9.0
Pinantan Elizalde,531,0.0,60,603,60,0.0
Pinay Espinosa,1050,1.0,60,603,60,1.0
Poblacion,3224,2.0,60,603,60,2.0
Progreso,1735,3.0,60,603,60,3.0
Puente Bunglas,1203,4.0,60,603,60,4.0
Punta Buri,1318,5.0,60,603,60,5.0
Rojas,494,6.0,60,603,60,6.0
San Antonio,3151,7.0,60,603,60,7.0
Silagon,955,8.0,60,603,60,8.0
Santo Rosario,2515,9.0,60,603,60,9.0
Tagubanhan,926,0.0,60,603,60,0.0
Taguhangin,869,1.0,60,603,60,1.0
Tanduyan,741,2.0,60,603,60,2.0
Tipacla,2983,3.0,60,603,60,3.0
Tubogan,616,4.0,60,603,60,4.0
Abang-abang,361,1.0,60,603,60,1.0
Agsing,201,2.0,60,603,60,2.0
Atabay,493,3.0,60,603,60,3.0
Ba-ong,305,4.0,60,603,60,4.0
Baguingin-Lanot,1079,5.0,60,603,60,5.0
Bagsakan,516,6.0,60,603,60,6.0
Bagumbayan-Ilajas,1123,7.0,60,603,60,7.0
Balabago,601,8.0,60,603,60,8.0
Ban-ag,875,9.0,60,603,60,9.0
Bancal,1788,0.0,60,603,60,0.0
Binalud,1081,1.0,60,603,60,1.0
Bugang,877,2.0,60,603,60,2.0
Buhay,900,4.0,60,603,60,4.0
Bulod,674,5.0,60,603,60,5.0
Cabacanan Proper,786,7.0,60,603,60,7.0
Cabacanan Rizal,319,8.0,60,603,60,8.0
Cagay,821,9.0,60,603,60,9.0
Coline,565,0.0,60,603,60,0.0
Coline-Dalag,435,1.0,60,603,60,1.0
Cunsad,347,2.0,60,603,60,2.0
Cuyad,627,3.0,60,603,60,3.0
Dalid,744,4.0,60,603,60,4.0
Dao,562,5.0,60,603,60,5.0
Gines,508,6.0,60,603,60,6.0
Ginomoy,514,7.0,60,603,60,7.0
Ingwan,495,8.0,60,603,60,8.0
Laylayan,539,9.0,60,603,60,9.0
Lico,326,0.0,60,603,60,0.0
Luan-luan,505,1.0,60,603,60,1.0
Malamhay,315,2.0,60,603,60,2.0
Malamboy-Bondolan,121,3.0,60,603,60,3.0
Mambawi,712,4.0,60,603,60,4.0
Manasa,160,5.0,60,603,60,5.0
Manduyog,529,6.0,60,603,60,6.0
Pajo,1203,7.0,60,603,60,7.0
Pianda-an Norte,176,8.0,60,603,60,8.0
Pianda-an Sur,496,9.0,60,603,60,9.0
Punong,185,1.0,60,603,60,1.0
Quinaspan,624,2.0,60,603,60,2.0
Sinamay,1499,3.0,60,603,60,3.0
Sulong,1049,4.0,60,603,60,4.0
Taban-Manguining,1379,5.0,60,603,60,5.0
Tabug,530,6.0,60,603,60,6.0
Tarug,776,7.0,60,603,60,7.0
Tugaslon,266,8.0,60,603,60,8.0
Ubodan,394,9.0,60,603,60,9.0
Ugbo,334,0.0,60,603,60,0.0
Ulay-Bugang,528,1.0,60,603,60,1.0
Ulay-Hinablan,409,2.0,60,603,60,2.0
Umingan,774,3.0,60,603,60,3.0
Poblacion,8296,4.0,60,603,60,4.0
Agbatuan,947,1.0,60,603,60,1.0
Badiang,2775,2.0,60,603,60,2.0
Balabag,1447,3.0,60,603,60,3.0
Balunos,1339,4.0,60,603,60,4.0
Cag-an,1807,5.0,60,603,60,5.0
Camiros,1455,6.0,60,603,60,6.0
Sambag Culob,1498,7.0,60,603,60,7.0
Dangula-an,2546,8.0,60,603,60,8.0
Guipis,645,9.0,60,603,60,9.0
Manganese,666,0.0,60,603,60,0.0
Medina,1100,1.0,60,603,60,1.0
Mostro,2103,2.0,60,603,60,2.0
Palaypay,1278,3.0,60,603,60,3.0
Pantalan,1136,4.0,60,603,60,4.0
Poblacion,2239,5.0,60,603,60,5.0
San Carlos,2273,6.0,60,603,60,6.0
San Juan Crisostomo,912,7.0,60,603,60,7.0
Santa Rita,1458,8.0,60,603,60,8.0
Santo Rosario,962,9.0,60,603,60,9.0
Serallo,995,0.0,60,603,60,0.0
Vista Alegre,939,1.0,60,603,60,1.0
Agusipan,1064,1.0,60,603,60,1.0
Astorga,672,2.0,60,603,60,2.0
Bita-oyan,1180,3.0,60,603,60,3.0
Botong,1405,4.0,60,603,60,4.0
Budiaue,1067,5.0,60,603,60,5.0
Cabanga-an,650,6.0,60,603,60,6.0
Cabayogan,892,7.0,60,603,60,7.0
Calansanan,1446,8.0,60,603,60,8.0
Catubig,752,9.0,60,603,60,9.0
Guinawahan,433,0.0,60,603,60,0.0
Ilongbukid,515,1.0,60,603,60,1.0
Indorohan,334,2.0,60,603,60,2.0
Iniligan,1606,3.0,60,603,60,3.0
Latawan,490,4.0,60,603,60,4.0
Linayuan,955,5.0,60,603,60,5.0
Mainguit,654,6.0,60,603,60,6.0
Malublub,887,7.0,60,603,60,7.0
Manaolan,1340,8.0,60,603,60,8.0
Mapili Grande,948,9.0,60,603,60,9.0
Mapili Sanjo,251,0.0,60,603,60,0.0
Odiongan,770,1.0,60,603,60,1.0
Poblacion,1922,2.0,60,603,60,2.0
San Julian,744,3.0,60,603,60,3.0
Sariri,644,4.0,60,603,60,4.0
Sianon,1021,5.0,60,603,60,5.0
Sinuagan,910,6.0,60,603,60,6.0
Talaba,634,7.0,60,603,60,7.0
