name,population,code,region_code,province_code,city_code
Kauswagan,1968,007,16,068,15
Oteiza,1794,008,16,068,15
Poblacion,962,009,16,068,15
Pong-on,825,010,16,068,15
Pongtod,1557,011,16,068,15
Salvacion,2476,012,16,068,15
Santo Niño,2052,013,16,068,15
Bagyang,1387,001,16,068,16
Baras,1395,002,16,068,16
Bitaugan,1354,003,16,068,16
Bolhoon,5677,004,16,068,16
Calatngan,1211,005,16,068,16
Carromata,3294,006,16,068,16
Castillo,1433,007,16,068,16
Libas Gua,1351,008,16,068,16
Libas Sud,2939,009,16,068,16
Magroyong,2193,010,16,068,16
Mahayag,1797,011,16,068,16
Patong,1478,012,16,068,16
Poblacion,3238,013,16,068,16
Sagbayan,2532,014,16,068,16
San Roque,3483,016,16,068,16
Siagao,1722,017,16,068,16
Umalag,1391,018,16,068,16
Tina,3934,019,16,068,16
Batunan,724,001,16,068,17
Carpenito,1570,002,16,068,17
Kahayagan,1600,003,16,068,17
Lago,685,004,16,068,17
Maglambing,1442,006,16,068,17
Maglatab,1064,007,16,068,17
Magsaysay,863,008,16,068,17
Malixi,1432,009,16,068,17
Manambia,1000,010,16,068,17
Osmeña,1233,011,16,068,17
Poblacion,7123,012,16,068,17
Quezon,2274,013,16,068,17
San Vicente,1177,014,16,068,17
Santa Cruz,720,015,16,068,17
Santa Fe,651,016,16,068,17
Santa Juana,3104,017,16,068,17
Santa Maria,2257,018,16,068,17
Sayon,583,019,16,068,17
Soriano,1442,020,16,068,17
Tagongon,2642,021,16,068,17
Trinidad,482,022,16,068,17
Ugoban,1053,023,16,068,17
Villaverde,2083,024,16,068,17
Doña Carmen,2869,025,16,068,17
Hinagdanan,978,026,16,068,17
Alba,1830,001,16,068,18
Anahao Bag-o,1128,002,16,068,18
Anahao Daan,2032,003,16,068,18
Badong,1467,004,16,068,18
Bajao,1172,005,16,068,18
Bangsud,940,006,16,068,18
Cagdapao,1110,007,16,068,18
Camagong,1059,008,16,068,18
Caras-an,1397,009,16,068,18
Cayale,1913,010,16,068,18
Dayo-an,1445,011,16,068,18
Gamut,2598,012,16,068,18
Jubang,1075,013,16,068,18
Kinabigtasan,1297,014,16,068,18
Layog,901,015,16,068,18
Lindoy,648,016,16,068,18
Mercedes,331,017,16,068,18
Purisima ,7286,018,16,068,18
Sumo-sumo,2475,019,16,068,18
Umbay,449,020,16,068,18
Unaban,1076,021,16,068,18
Unidos,1421,022,16,068,18
Victoria,3020,023,16,068,18
Cabangahan,1761,024,16,068,18
Awasian,2040,001,16,068,19
Bagong Lungsod ,5419,002,16,068,19
Bioto,1706,003,16,068,19
Buenavista,3265,004,16,068,19
Bongtod Pob.,6059,005,16,068,19
Dagocdoc ,3754,006,16,068,19
Mabua,8475,008,16,068,19
Mabuhay,813,009,16,068,19
Maitum,1911,010,16,068,19
Maticdum,844,011,16,068,19
Pandanon,1030,012,16,068,19
Pangi,1028,013,16,068,19
Quezon,1985,014,16,068,19
Rosario,4385,015,16,068,19
Salvacion,896,016,16,068,19
San Agustin Norte,2404,017,16,068,19
San Agustin Sur,5921,018,16,068,19
San Antonio,909,019,16,068,19
San Isidro,1051,020,16,068,19
San Jose,893,021,16,068,19
Telaje,7881,022,16,068,19
Catadman,934,002,16,085,01
Columbus,434,003,16,085,01
Coring,488,004,16,085,01
Cortes,1465,005,16,085,01
Doña Helene,2466,006,16,085,01
Ferdinand,1952,007,16,085,01
Geotina,1308,008,16,085,01
Imee,495,009,16,085,01
Melgar,1470,010,16,085,01
Montag,1349,011,16,085,01
Navarro,1737,012,16,085,01
Poblacion,514,013,16,085,01
Puerto Princesa,2120,014,16,085,01
Rita Glenda,2071,015,16,085,01
Roxas,1300,016,16,085,01
Sering,3184,017,16,085,01
Tag-abaca,3324,018,16,085,01
Benglen,780,019,16,085,01
Diegas,1252,020,16,085,01
Edera,1129,021,16,085,01
New Nazareth,1200,022,16,085,01
Roma,1184,023,16,085,01
Santa Monica,695,024,16,085,01
Santo Niño,1542,025,16,085,01
Sombrado,732,026,16,085,01
Villa Ecleo,1121,027,16,085,01
Villa Pantinople,665,028,16,085,01
Boa,1040,001,16,085,02
Cabunga-an,1260,002,16,085,02
Del Pilar,1717,003,16,085,02
Laguna,754,004,16,085,02
Legaspi,1029,005,16,085,02
Ma-atas,943,006,16,085,02
Nueva Estrella,844,007,16,085,02
Poblacion,3537,008,16,085,02
San Jose,402,009,16,085,02
Santa Rita,530,010,16,085,02
Tigbao,1254,011,16,085,02
Valencia,2253,012,16,085,02
Mabini,1016,013,16,085,02
"R. Ecleo, Sr.",1771,014,16,085,02
Cab-ilan,1221,002,16,085,03
Cabayawan,589,003,16,085,03
Escolta ,876,004,16,085,03
Gomez,743,005,16,085,03
Magsaysay,789,007,16,085,03
Mauswagon ,396,009,16,085,03
White Beach ,971,012,16,085,03
Bagumbayan,1041,014,16,085,03
New Mabuhay,1566,016,16,085,03
Wadas,1083,021,16,085,03
Cayetano,666,022,16,085,03
Justiniana Edera,680,023,16,085,03
Albor ,1661,001,16,085,04
Arellano,635,002,16,085,04
Bayanihan,911,003,16,085,04
Doña Helen,361,004,16,085,04
Garcia,1656,005,16,085,04
General Aguinaldo,2128,006,16,085,04
Kanihaan,180,007,16,085,04
Magsaysay,559,008,16,085,04
Osmeña,389,009,16,085,04
Plaridel,1573,010,16,085,04
Quezon,540,011,16,085,04
San Antonio ,2789,012,16,085,04
San Jose,1736,013,16,085,04
Santo Niño,907,014,16,085,04
Llamera,1060,015,16,085,04
Rosita,966,016,16,085,04
Carmen ,1203,001,16,085,05
Esperanza,1388,002,16,085,05
Ferdinand,242,003,16,085,05
Helene,295,004,16,085,05
Liberty,730,006,16,085,05
Magsaysay,324,008,16,085,05
Panamaon,1423,011,16,085,05
San Juan ,1580,013,16,085,05
Santa Cruz ,798,015,16,085,05
Santiago ,1707,017,16,085,05
Aurelio,3523,001,16,085,06
Cuarinta,1799,002,16,085,06
Don Ruben Ecleo,2599,003,16,085,06
Jacquez,1244,004,16,085,06
Justiniana Edera,1229,005,16,085,06
Luna,1829,006,16,085,06
Mahayahay,2343,007,16,085,06
Matingbe,1087,008,16,085,06
San Jose ,4226,009,16,085,06
San Juan,2104,010,16,085,06
Santa Cruz,2832,011,16,085,06
Wilson,1560,012,16,085,06
Imelda,660,001,16,085,07
Mabini,1174,002,16,085,07
Malinao,1707,003,16,085,07
Navarro,463,004,16,085,07
Diaz,736,005,16,085,07
Roxas,425,006,16,085,07
San Roque ,486,007,16,085,07
San Vicente ,899,008,16,085,07
Santa Cruz ,1569,009,16,085,07
Arco,883,001,19,007,02
Ba-as,1471,002,19,007,02
Baimbing,732,004,19,007,02
Balagtasan,2350,005,19,007,02
Balas,3029,006,19,007,02
Balobo,2441,007,19,007,02
Bato,6792,008,19,007,02
Boheyakan,851,010,19,007,02
Buahan,1300,011,19,007,02
Boheibu,1408,012,19,007,02
Bohesapa,1004,013,19,007,02
Bulingan,1092,014,19,007,02
Cabobo,1157,016,19,007,02
Campo Uno,1801,018,19,007,02
Colonia,3293,020,19,007,02
Calugusan,1276,024,19,007,02
Kulay Bato,4006,025,19,007,02
Limo-ok,4481,028,19,007,02
Lo-ok,1407,032,19,007,02
Lumuton,983,034,19,007,02
Luksumbang,938,035,19,007,02
Malo-ong Canal,1969,036,19,007,02
Malo-ong San Jose,2068,037,19,007,02
Parangbasak,3235,039,19,007,02
Santa Clara,6106,045,19,007,02
Tandong Ahas,1174,047,19,007,02
Tumakid,1260,049,19,007,02
Ubit,2017,050,19,007,02
Bohebessey,1057,054,19,007,02
Baungos,1093,055,19,007,02
Danit-Puntocan,1001,056,19,007,02
Sabong,1016,057,19,007,02
Sengal,4078,058,19,007,02
Ulame,2103,059,19,007,02
Bohenange,1431,060,19,007,02
Boheyawas,1938,061,19,007,02
Bulanting,1845,062,19,007,02
Lebbuh,1175,063,19,007,02
Maganda,6692,064,19,007,02
Malakas,1810,065,19,007,02
Maligaya,3086,066,19,007,02
Malinis ,2178,067,19,007,02
Matatag,2854,068,19,007,02
Matibay,5229,069,19,007,02
Simbangon,1040,070,19,007,02
Atong-atong,6064,001,19,007,03
Baungis,683,003,19,007,03
Bulanza,864,004,19,007,03
Lantawan Proper ,1108,007,19,007,03
Lower Manggas,2010,008,19,007,03
Matarling,1042,011,19,007,03
Matikang,1087,012,19,007,03
Tairan,2153,016,19,007,03
Upper Manggas,1064,017,19,007,03
Bagbagon,970,018,19,007,03
Bulan-bulan,1119,019,19,007,03
Suba-an,489,021,19,007,03
Lower Bañas,733,024,19,007,03
Upper Bañas,702,025,19,007,03
Calugusan,757,026,19,007,03
Canibungan,1955,027,19,007,03
Landugan,638,029,19,007,03
Lawila,661,030,19,007,03
Lawi-lawi,1023,031,19,007,03
Pamucalin,1281,033,19,007,03
Switch Yakal,1176,034,19,007,03
Paniongan,643,035,19,007,03
Luuk-Maluha,1150,036,19,007,03
Calayan,558,037,19,007,03
Parian-Baunoh,1110,038,19,007,03
Abong-Abong,1105,001,19,007,04
Batungal,1465,002,19,007,04
Calang Canas,2949,003,19,007,04
Guanan North,1022,004,19,007,04
Guanan South,1347,005,19,007,04
Limbubong,700,006,19,007,04
Mahayahay Lower,766,007,19,007,04
Muslim Area,1720,008,19,007,04
Port Holland Zone I Pob.,5012,009,19,007,04
Port Holland Zone II Pob.,2862,010,19,007,04
Port Holland Zone III Pob.,4904,011,19,007,04
Port Holland Zone IV,6013,012,19,007,04
Townsite ,5128,013,19,007,04
Taberlongan,2114,015,19,007,04
Fuente Maluso,1258,016,19,007,04
Tamuk,1191,017,19,007,04
Tubigan,1673,018,19,007,04
Mahayahay Upper,1389,019,19,007,04
Port Holland Zone V,2354,020,19,007,04
Upper Garlayan,758,021,19,007,04
Bacung,2016,001,19,007,05
Benembengan Lower,920,002,19,007,05
Buli-buli,1753,006,19,007,05
Cabcaban,1256,007,19,007,05
Guiong,2763,010,19,007,05
Manaul,2927,013,19,007,05
Mangal ,3252,014,19,007,05
Sumisip Central,1734,019,19,007,05
Tumahubong,2758,022,19,007,05
Libug,1439,024,19,007,05
Tongsengal,1167,025,19,007,05
Baiwas,1115,027,19,007,05
Basak,1451,028,19,007,05
Cabengbeng Lower,1443,029,19,007,05
Cabengbeng Upper,1464,030,19,007,05
Luuk-Bait,1694,031,19,007,05
Mahatalang,1289,032,19,007,05
Benembengan Upper,1588,035,19,007,05
Bohe-languyan,984,036,19,007,05
Ettub-ettub,1795,039,19,007,05
Kaum-Air,917,041,19,007,05
Limbocandis,1041,042,19,007,05
Lukketon,1682,043,19,007,05
Marang,1104,044,19,007,05
Mebak,1480,045,19,007,05
Sahaya Bohe Bato,1823,047,19,007,05
Sapah Bulak,1641,048,19,007,05
Tikus,1551,050,19,007,05
Kaumpamatsakem,1298,051,19,007,05
Badja,3540,002,19,007,06
Bohebaca,1425,003,19,007,06
Bohelebung,2461,004,19,007,06
Lagayas,1021,011,19,007,06
Limbo-Upas,1305,012,19,007,06
Tipo-tipo Proper ,6385,016,19,007,06
Baguindan,2147,017,19,007,06
Banah,3074,018,19,007,06
Bohe-Tambak,1219,019,19,007,06
Silangkum,1921,030,19,007,06
Bangcuang,1033,038,19,007,06
Lahi-lahi,2663,005,19,007,07
Sinulatan,2127,010,19,007,07
Bohetambis,1539,016,19,007,07
Duga-a,3277,021,19,007,07
Mahawid,2138,025,19,007,07
Lower Sinangkapan,2975,028,19,007,07
Tablas Usew,2169,033,19,007,07
Calut,4352,034,19,007,07
Katipunan,1736,040,19,007,07
Lower Tablas,1766,041,19,007,07
Caddayan,1333,001,19,007,08
Linongan,2682,002,19,007,08
Lower Bato-bato,2122,003,19,007,08
Mangalut,1807,004,19,007,08
Manguso,1438,005,19,007,08
Paguengan,1829,006,19,007,08
Semut,6626,007,19,007,08
Upper Bato-bato,2733,008,19,007,08
Upper Sinangkapan,2528,009,19,007,08
Apil-apil,1233,001,19,007,09
Bato-bato,1214,002,19,007,09
Bohe-Piang,1312,003,19,007,09
Bucalao,2137,004,19,007,09
Cambug,1527,005,19,007,09
Danapah,1419,006,19,007,09
Guinanta,1292,007,19,007,09
Kailih,1866,008,19,007,09
Kinukutan,1381,009,19,007,09
Kuhon,1287,010,19,007,09
Kuhon Lennuh,1438,011,19,007,09
Linuan,1410,012,19,007,09
Lookbisaya,1568,013,19,007,09
Macalang,1208,014,19,007,09
Magcawa,2349,015,19,007,09
Sangkahan,1095,016,19,007,09
Basakan,1641,001,19,007,10
Buton,4521,002,19,007,10
Candiis,2271,003,19,007,10
Langil,1212,004,19,007,10
Langong,1032,005,19,007,10
Languyan,1842,006,19,007,10
Pintasan,2047,007,19,007,10
Seronggon,1396,008,19,007,10
Sibago,2029,009,19,007,10
Sulutan Matangal,1805,010,19,007,10
Tuburan Proper ,4829,011,19,007,10
Amaloy,1864,001,19,007,11
Bohe-Pahuh,2068,002,19,007,11
Bohe-Suyak,3024,003,19,007,11
Cabangalan,1498,004,19,007,11
Danit,1479,005,19,007,11
Kamamburingan,1480,006,19,007,11
Matata,1596,007,19,007,11
Materling,2504,008,19,007,11
Pipil,2516,009,19,007,11
Sungkayut,1311,010,19,007,11
Tongbato,2094,011,19,007,11
Ulitan,2582,012,19,007,11
Baluk-baluk,1796,001,19,007,12
Dasalan,3167,002,19,007,12
Lubukan,3481,003,19,007,12
Luukbongsod,2396,004,19,007,12
Mananggal,1005,005,19,007,12
Palahangan,2196,006,19,007,12
Panducan,1654,007,19,007,12
Sangbay Big,3736,008,19,007,12
Sangbay Small,3130,009,19,007,12
Tausan,4306,010,19,007,12
Babag,2257,001,19,007,13
Balanting,1674,002,19,007,13
Boloh-boloh,1332,003,19,007,13
Bukut-Umus,3023,004,19,007,13
Kaumpurnah,2465,005,19,007,13
Lanawan,7609,006,19,007,13
Pisak-pisak,984,007,19,007,13
Saluping,2336,008,19,007,13
Suligan,1388,009,19,007,13
Sulloh,1839,010,19,007,13
Tambulig Buton,1635,011,19,007,13
Tong-Umus,2785,012,19,007,13
Ampao,944,001,19,036,01
Bagoaingud,953,002,19,036,01
Balut,602,004,19,036,01
Barua,880,005,19,036,01
Buadiawani,621,006,19,036,01
Bubong,1509,007,19,036,01
Dilabayan,724,008,19,036,01
Dipatuan,2240,009,19,036,01
Daramoyod,832,010,19,036,01
Gandamato,764,011,19,036,01
Gurain,412,012,19,036,01
Ilian,1026,013,19,036,01
Lama,801,014,19,036,01
Liawao,438,015,19,036,01
Lumbaca-Ingud,1322,016,19,036,01
Madanding,973,018,19,036,01
Orong,902,019,19,036,01
Pindolonan,499,020,19,036,01
Poblacion I,846,021,19,036,01
Poblacion II,1230,022,19,036,01
Raya,641,023,19,036,01
Rorowan,493,024,19,036,01
Sugod,1100,025,19,036,01
Tambo,806,026,19,036,01
Tuka I,851,027,19,036,01
Tuka II,720,028,19,036,01
Banago,2637,002,19,036,02
Barorao,2000,003,19,036,02
Batuan,1293,004,19,036,02
Budas,930,006,19,036,02
Calilangan,936,007,19,036,02
Igabay,1317,008,19,036,02
Lalabuan,1183,010,19,036,02
Magulalung Occidental,985,011,19,036,02
Magulalung Oriental,1005,012,19,036,02
Molimoc,804,013,19,036,02
Narra,906,014,19,036,02
Plasan,849,015,19,036,02
Purakan,1100,016,19,036,02
Buisan,398,019,19,036,02
Buenavista,660,022,19,036,02
Lorenzo,1480,027,19,036,02
Lower Itil,985,029,19,036,02
Macao,750,032,19,036,02
Poblacion,1800,039,19,036,02
Upper Itil,1152,043,19,036,02
Bagoaingud,1114,050,19,036,02
Ilian,722,051,19,036,02
Lumbac,1001,052,19,036,02
Matampay,931,053,19,036,02
Matanog,1115,054,19,036,02
Pindolonan,1110,055,19,036,02
Tataya,700,056,19,036,02
Abaga,765,001,19,036,03
Poblacion,1357,005,19,036,03
Pantaragoo,982,006,19,036,03
Bantoga Wato,831,007,19,036,03
Barit,695,008,19,036,03
Bubong,964,009,19,036,03
Bubong Cadapaan,998,011,19,036,03
Borakis,546,013,19,036,03
Bualan,1610,014,19,036,03
Cadapaan,740,015,19,036,03
Cadayonan,1897,016,19,036,03
Kaluntay,230,018,19,036,03
Dadayag,703,021,19,036,03
Dado,520,022,19,036,03
Dibarusan,788,024,19,036,03
Dilausan,1149,025,19,036,03
Dimarao,248,026,19,036,03
Ingud,810,027,19,036,03
Lalabuan,952,029,19,036,03
Lilod,1730,031,19,036,03
Lumbayao,1301,032,19,036,03
Limbo,450,033,19,036,03
Lumbac Lalan,686,035,19,036,03
Lumbac Wato,826,036,19,036,03
Magarang,430,037,19,036,03
Nusa Lumba Ranao,950,041,19,036,03
Padila,567,042,19,036,03
Pagayawan,762,043,19,036,03
Paigoay,833,044,19,036,03
Raya,937,046,19,036,03
Salipongan,1143,047,19,036,03
Talub,623,050,19,036,03
Tomarompong,414,051,19,036,03
Tantua Raya,1018,052,19,036,03
Tuka Bubong,623,053,19,036,03
Bolinsong,392,054,19,036,03
Lati,1371,055,19,036,03
Malaig,732,056,19,036,03
Bagoaingud,853,003,19,036,04
Bairan ,976,004,19,036,04
Bandingun,556,005,19,036,04
Biabi,410,006,19,036,04
Bialaan,555,007,19,036,04
Cadayonan,350,009,19,036,04
Lumbac Cadayonan,1030,010,19,036,04
Lalapung Central,430,011,19,036,04
Condaraan Pob.,1149,012,19,036,04
Cormatan,389,013,19,036,04
Ilian,343,014,19,036,04
Lalapung Proper ,436,015,19,036,04
Bubong Lilod,845,017,19,036,04
Linao,685,018,19,036,04
Linuk ,637,019,19,036,04
Liong,369,020,19,036,04
Lumbac,506,021,19,036,04
Mimbalawag,390,022,19,036,04
Maliwanag,881,024,19,036,04
Mapantao,377,025,19,036,04
Cadingilan Occidental,794,027,19,036,04
Cadingilan Oriental,550,028,19,036,04
Palao,423,030,19,036,04
Pama-an,436,031,19,036,04
Pamacotan,256,032,19,036,04
Pantar,459,033,19,036,04
Parao,880,034,19,036,04
Patong,348,035,19,036,04
Porotan,400,036,19,036,04
Rantian,690,037,19,036,04
Raya Cadayonan,616,038,19,036,04
Rinabor ,554,039,19,036,04
Sapa,388,040,19,036,04
Samporna ,553,041,19,036,04
Silid,533,042,19,036,04
Sugod,566,043,19,036,04
Sultan Pandapatan,550,044,19,036,04
Sumbag ,492,045,19,036,04
Tagoranao,476,046,19,036,04
Tangcal,550,047,19,036,04
Tangcal Proper ,759,048,19,036,04
Tuca ,1013,049,19,036,04
Tomarompong,750,050,19,036,04
Tomongcal Ligi,377,051,19,036,04
Torogan,436,052,19,036,04
Lalapung Upper,573,053,19,036,04
Gandamato,301,054,19,036,04
Bubong Raya,368,055,19,036,04
Poblacion,765,056,19,036,04
Badak,942,001,19,036,05
Baguiangun,920,002,19,036,05
Balut Maito,609,003,19,036,05
Basak,1473,004,19,036,05
Bubong,908,005,19,036,05
Bubonga-Ranao,718,006,19,036,05
Dansalan Dacsula,771,009,19,036,05
Ingud,833,010,19,036,05
Kialilidan,1174,011,19,036,05
Lumbac,982,012,19,036,05
Macaguiling,768,014,19,036,05
Madaya,853,015,19,036,05
Magonaya,1050,016,19,036,05
Maindig,1020,017,19,036,05
Masolun,929,018,19,036,05
Olama,1010,019,19,036,05
Pagalamatan ,1789,020,19,036,05
Pantar,872,021,19,036,05
Picalilangan,902,022,19,036,05
Picotaan,969,023,19,036,05
Pindolonan,915,024,19,036,05
Poblacion,2233,025,19,036,05
Soldaroro,966,028,19,036,05
Tambac,898,030,19,036,05
Timbangan,835,033,19,036,05
Tuca,626,034,19,036,05
Bagoaingud,240,002,19,036,06
Bansayan,619,003,19,036,06
Basingan,1202,004,19,036,06
Batangan,1277,005,19,036,06
Bualan,650,006,19,036,06
Poblacion,750,007,19,036,06
Bubonga Didagun,789,008,19,036,06
Carigongan,650,011,19,036,06
Bacolod,680,012,19,036,06
Dilabayan,1200,014,19,036,06
Dimapatoy,753,015,19,036,06
Dimayon Proper,470,017,19,036,06
Diolangan,395,019,19,036,06
Guiguikun,368,022,19,036,06
Dibarosan,599,023,19,036,06
Madanding,894,027,19,036,06
Malungun,510,028,19,036,06
Masorot,385,030,19,036,06
Matampay Dimarao,898,031,19,036,06
Miabalawag,612,032,19,036,06
Montiaan,1010,033,19,036,06
Pagayawan,475,035,19,036,06
Palao,965,037,19,036,06
Panalawan,890,038,19,036,06
Pantar,1093,039,19,036,06
Pendogoan,1334,041,19,036,06
Polayagan,312,045,19,036,06
Ramain Bubong,619,048,19,036,06
Rogero,1534,049,19,036,06
Salipongan,500,051,19,036,06
Sunggod,1047,052,19,036,06
Taboro,650,053,19,036,06
Dalaon,450,054,19,036,06
Dimayon,398,058,19,036,06
Pindolonan,535,059,19,036,06
Punud,761,060,19,036,06
Butig Proper,1399,012,19,036,07
Cabasaran,1116,013,19,036,07
Coloyan Tambo,1184,016,19,036,07
Dilimbayan,930,019,19,036,07
Dolangan,805,022,19,036,07
Pindolonan,1255,041,19,036,07
Bayabao Poblacion,3277,044,19,036,07
Poktan,990,045,19,036,07
Ragayan,1153,046,19,036,07
Raya,1249,047,19,036,07
Samer,1383,051,19,036,07
Sandab Madaya,4644,052,19,036,07
Sundig,1123,056,19,036,07
Tiowi,766,060,19,036,07
Timbab,579,062,19,036,07
Malungun,915,063,19,036,07
Bagoaingud,708,001,19,036,09
Balintad,825,002,19,036,09
Barit,882,003,19,036,09
Bato Batoray,613,004,19,036,09
Campong a Raya,1075,005,19,036,09
Gadongan,955,006,19,036,09
Gui,499,007,19,036,09
Linuk,826,009,19,036,09
Lumbac,954,010,19,036,09
Macabao,1201,011,19,036,09
Macaguiling,913,012,19,036,09
Pagalongan,684,013,19,036,09
Panggawalupa,721,014,19,036,09
Pantaon A,1064,015,19,036,09
Para-aba,1942,016,19,036,09
Pindolonan,1093,017,19,036,09
Poblacion,2352,018,19,036,09
Baya,809,019,19,036,09
Sogod Madaya,715,020,19,036,09
Tabuan,958,021,19,036,09
Taganonok,919,022,19,036,09
Taliogon,2047,023,19,036,09
Masolun,697,027,19,036,09
Lumbacaingud,698,029,19,036,09
Sekun Matampay,1297,030,19,036,09
Dapaan,838,031,19,036,09
Balintad A,898,032,19,036,09
Barorao,588,033,19,036,09
Campong Sabela,960,034,19,036,09
Pangadapun,830,051,19,036,09
Pantaon,743,052,19,036,09
Pamalian,498,053,19,036,09
Cormatan,1295,003,19,036,10
Dimagaling,1484,007,19,036,10
Dimunda,1111,008,19,036,10
Doronan,1279,009,19,036,10
Poblacion,895,012,19,036,10
Malna Proper,1158,017,19,036,10
Pagalongan,775,018,19,036,10
Parao,1003,019,19,036,10
Kasayanan,931,025,19,036,10
Kasayanan West,1023,026,19,036,10
Dilabayan,1118,029,19,036,10
Dilimbayan,826,030,19,036,10
Kibolos,671,031,19,036,10
Kining,759,032,19,036,10
Pindolonan,1834,033,19,036,10
Babayog,707,034,19,036,10
Gadongan,668,035,19,036,10
Lidasan,1034,036,19,036,10
Macadar,625,037,19,036,10
Pantaon,1385,038,19,036,10
Bacolod I,1187,003,19,036,11
Bacolod II,735,004,19,036,11
Bantayao,1403,008,19,036,11
Barit,808,009,19,036,11
Baugan,1005,011,19,036,11
Buad Lumbac,740,019,19,036,11
Cabasaran,1078,020,19,036,11
Calilangan,954,021,19,036,11
Carandangan-Mipaga,511,026,19,036,11
Cormatan Langban,1638,027,19,036,11
Dialongana,1698,031,19,036,11
Dilindongan-Cadayonan,1303,035,19,036,11
Gadongan,1079,039,19,036,11
Galawan,920,040,19,036,11
Gambai,765,041,19,036,11
Kasola,967,044,19,036,11
Lalangitun,1019,046,19,036,11
Lama,1690,047,19,036,11
Lindongan Dialongana,1669,052,19,036,11
Lobo Basara,1118,054,19,036,11
Lumbac Bacayawan,1281,055,19,036,11
Macaguiling,984,058,19,036,11
Mapantao,2432,065,19,036,11
Mapoling,624,066,19,036,11
Pagayawan,856,070,19,036,11
Maribo ,2025,077,19,036,11
Posudaragat,1398,078,19,036,11
Rumayas,1255,079,19,036,11
Sabala Bantayao,1022,081,19,036,11
Salaman,2430,082,19,036,11
Salolodun Berwar,1791,083,19,036,11
Sarigidan Madiar,881,085,19,036,11
Sunggod,1703,089,19,036,11
Taluan,1921,091,19,036,11
Tamlang,709,094,19,036,11
Tongcopan,867,096,19,036,11
Turogan,1028,097,19,036,11
Minaring Diladigan,415,098,19,036,11
Alog,1070,001,19,036,12
Basayungun,542,008,19,036,12
Buad,831,011,19,036,12
Budi,788,012,19,036,12
Dago-ok,1999,017,19,036,12
Dalama,1583,018,19,036,12
Dalipuga,641,021,19,036,12
Lalapung,1268,024,19,036,12
Lumbac,1003,028,19,036,12
Lumbac Bacayawan,1100,029,19,036,12
Lunay,1010,032,19,036,12
Macadar,1076,033,19,036,12
Madaya,770,034,19,036,12
Minanga,851,035,19,036,12
Pantar,1324,038,19,036,12
Picotaan,2100,039,19,036,12
Poblacion,1652,043,19,036,12
Tambac,800,048,19,036,12
Bubong Macadar,854,050,19,036,12
Penaring,915,051,19,036,12
Ligue,603,052,19,036,12
Abaga,670,001,19,036,13
Bagoaingud,603,003,19,036,13
Basak,523,006,19,036,13
Bato,615,007,19,036,13
Bubong,648,008,19,036,13
Kormatan,547,010,19,036,13
Dandamun,683,012,19,036,13
Diampaca,611,013,19,036,13
Dibarosan,901,014,19,036,13
Delausan,421,015,19,036,13
Gadongan,600,016,19,036,13
Gurain,534,017,19,036,13
Cabasaran,987,018,19,036,13
Cadayonan,716,019,19,036,13
Liangan I,797,021,19,036,13
Lilitun,462,022,19,036,13
Linao,654,023,19,036,13
Linuk,947,024,19,036,13
Madaya,821,025,19,036,13
Pagayawan,1010,026,19,036,13
Poblacion,1587,027,19,036,13
Punud,521,028,19,036,13
Raya,782,029,19,036,13
Riray,596,030,19,036,13
Sabanding,713,031,19,036,13
Salongabanding,1032,032,19,036,13
Sugod,1011,033,19,036,13
Tamporong,835,034,19,036,13
Tongantongan,845,035,19,036,13
Udangun,576,036,19,036,13
Liangan,744,040,19,036,13
Lumbac,410,041,19,036,13
Paridi-Kalimodan,809,043,19,036,13
Racotan,789,044,19,036,13
Bacayawan,503,049,19,036,13
Padian Torogan I,430,050,19,036,13
Sogod Kaloy,545,051,19,036,13
Balintad,923,003,19,036,14
Balagunun,1122,004,19,036,14
Bawang,506,005,19,036,14
Biabe,767,006,19,036,14
Bubong Uyaan,1103,007,19,036,14
Cabasaran,692,008,19,036,14
Dibarusan,451,010,19,036,14
Lakitan,1005,011,19,036,14
Liangan,979,012,19,036,14
Linuk,887,013,19,036,14
Lumbaca Ingud,887,014,19,036,14
Palao,778,016,19,036,14
Pantaon,600,017,19,036,14
Pantar,1021,018,19,036,14
Madamba,1069,019,19,036,14
Punud,588,020,19,036,14
Tubaran,1251,022,19,036,14
Tambo,1103,023,19,036,14
Tuca,1250,025,19,036,14
Uyaan Proper ,1948,027,19,036,14
Tulay,600,031,19,036,14
Ilian,819,032,19,036,14
Pagayonan,947,033,19,036,14
Pangadapan,754,034,19,036,14
Bacayawan,1222,003,19,036,15
Badak Lumao,852,004,19,036,15
Bagoaingud,859,006,19,036,15
Boniga,1133,017,19,036,15
BPS Village,988,018,19,036,15
Betayan,717,019,19,036,15
Campo Muslim,3310,020,19,036,15
China Town ,2271,021,19,036,15
Corahab,3310,022,19,036,15
Diamaro,867,023,19,036,15
Inandayan,836,027,19,036,15
Cabasaran,1537,028,19,036,15
Calumbog,523,029,19,036,15
Lamin,1009,034,19,036,15
Mable,971,038,19,036,15
Mananayo,1072,043,19,036,15
Manggahan,1155,044,19,036,15
Masao,819,047,19,036,15
Montay,1099,049,19,036,15
Pasir,1019,053,19,036,15
Rebocun,543,059,19,036,15
Sarang,577,061,19,036,15
Tacub,664,063,19,036,15
Tambara,952,064,19,036,15
Tiongcop,1040,066,19,036,15
Tuboc,2622,068,19,036,15
Matampay,689,070,19,036,15
