10-digit PSGC,Name,Correspondence Code,Geographic Level,2020 Population,Status
607902017.0,Lawi,67902017.0,Bgy,1530,
607902020.0,Morobuan,67902020.0,Bgy,2490,
607902021.0,Poblacion,67902021.0,Bgy,3808,
607902023.0,Rizal,67902023.0,Bgy,2452,
607902026.0,San Miguel,67902026.0,Bgy,8109,
607902030.0,Sinapsapan,67902030.0,Bgy,1562,
607902031.0,Santa Teresa,67902031.0,Bgy,5317,
607903000.0,Nueva Valencia,67903000.0,Mun,42771,
607903001.0,Cabalagnan,67903001.0,Bgy,1972,
607903002.0,Calaya,67903002.0,Bgy,3512,
607903003.0,Canhawan,67903003.0,Bgy,932,
607903004.0,Concordia Sur,67903004.0,Bgy,2610,
607903005.0,Dolores,67903005.0,Bgy,1913,
607903006.0,Guiwanon,67903006.0,Bgy,1879,
607903007.0,Igang,67903007.0,Bgy,1820,
607903008.0,Igdarapdap,67903008.0,Bgy,1067,
607903009.0,La Paz,67903009.0,Bgy,2204,
607903010.0,Lanipe,67903010.0,Bgy,2889,
607903011.0,Lucmayan,67903011.0,Bgy,2441,
607903012.0,Magamay,67903012.0,Bgy,1281,
607903013.0,Napandong,67903013.0,Bgy,1552,
607903014.0,Oracon Sur,67903014.0,Bgy,1973,
607903015.0,Pandaraonan,67903015.0,Bgy,1355,
607903016.0,Panobolon,67903016.0,Bgy,1086,
607903017.0,Poblacion,67903017.0,Bgy,3630,
607903018.0,Salvacion,67903018.0,Bgy,2935,
607903019.0,San Antonio,67903019.0,Bgy,1597,
607903020.0,San Roque,67903020.0,Bgy,1789,
607903021.0,Santo Domingo,67903021.0,Bgy,1127,
607903022.0,Tando,67903022.0,Bgy,1207,
607904000.0,San Lorenzo,67904000.0,Mun,29444,
607904001.0,Aguilar,67904001.0,Bgy,1879,
607904002.0,Cabano,67904002.0,Bgy,5795,
607904003.0,Cabungahan,67904003.0,Bgy,1464,
607904004.0,Constancia,67904004.0,Bgy,3769,
607904005.0,Gaban,67904005.0,Bgy,2524,
607904006.0,Igcawayan,67904006.0,Bgy,1447,
607904007.0,M. Chavez,67904007.0,Bgy,3469,
607904008.0,San Enrique,67904008.0,Bgy,2251,
607904009.0,Sapal,67904009.0,Bgy,1777,
607904010.0,Sebario,67904010.0,Bgy,1720,
607904011.0,Suclaran,67904011.0,Bgy,2010,
607904012.0,Tamborong,67904012.0,Bgy,1339,
607905000.0,Sibunag,67905000.0,Mun,23162,
607905001.0,Alegria,67905001.0,Bgy,1866,
607905002.0,Ayangan,67905002.0,Bgy,1721,
607905003.0,Bubog,67905003.0,Bgy,770,
607905004.0,Concordia Norte,67905004.0,Bgy,1005,
607905005.0,Dasal,67905005.0,Bgy,1807,
607905006.0,Inampologan,67905006.0,Bgy,199,
607905007.0,Maabay,67905007.0,Bgy,2533,
607905008.0,Millan,67905008.0,Bgy,1967,
607905009.0,Oracon Norte,67905009.0,Bgy,1229,
607905010.0,Ravina,67905010.0,Bgy,2160,
607905011.0,Sabang,67905011.0,Bgy,2097,
607905012.0,San Isidro,67905012.0,Bgy,2081,
607905013.0,Sebaste,67905013.0,Bgy,2587,
607905014.0,Tanglad,67905014.0,Bgy,1140,
700000000.0,Region VII (Central Visayas),70000000.0,Reg,8081988,
701200000.0,Bohol,71200000.0,Prov,1394329,
701201000.0,Alburquerque,71201000.0,Mun,11246,
701201001.0,Bahi,71201001.0,Bgy,1049,
701201002.0,Basacdacu,71201002.0,Bgy,850,
701201003.0,Cantiguib,71201003.0,Bgy,604,
701201004.0,Dangay,71201004.0,Bgy,795,
701201005.0,East Poblacion,71201005.0,Bgy,2241,
701201006.0,Ponong,71201006.0,Bgy,1263,
701201007.0,San Agustin,71201007.0,Bgy,609,
701201008.0,Santa Filomena,71201008.0,Bgy,963,
701201009.0,Tagbuane,71201009.0,Bgy,928,
701201010.0,Toril,71201010.0,Bgy,816,
701201011.0,West Poblacion,71201011.0,Bgy,1128,
701202000.0,Alicia,71202000.0,Mun,24374,
701202001.0,Cabatang,71202001.0,Bgy,893,
701202002.0,Cagongcagong,71202002.0,Bgy,501,
701202003.0,Cambaol,71202003.0,Bgy,1139,
701202004.0,Cayacay,71202004.0,Bgy,1990,
701202005.0,Del Monte,71202005.0,Bgy,856,
701202006.0,Katipunan,71202006.0,Bgy,2725,
701202007.0,La Hacienda,71202007.0,Bgy,3796,
701202008.0,Mahayag,71202008.0,Bgy,792,
701202009.0,Napo,71202009.0,Bgy,1273,
701202010.0,Pagahat,71202010.0,Bgy,610,
701202011.0,Poblacion,71202011.0,Bgy,4456,
701202012.0,Progreso,71202012.0,Bgy,1140,
701202013.0,Putlongcam,71202013.0,Bgy,1678,
701202014.0,Sudlon,71202014.0,Bgy,598,
701202015.0,Untaga,71202015.0,Bgy,1927,
701203000.0,Anda,71203000.0,Mun,17778,
701203001.0,Almaria,71203001.0,Bgy,400,
701203002.0,Bacong,71203002.0,Bgy,2680,
701203003.0,Badiang,71203003.0,Bgy,1455,
701203004.0,Buenasuerte,71203004.0,Bgy,344,
701203005.0,Candabong,71203005.0,Bgy,2399,
701203006.0,Casica,71203006.0,Bgy,434,
701203007.0,Katipunan,71203007.0,Bgy,518,
701203008.0,Linawan,71203008.0,Bgy,991,
701203009.0,Lundag,71203009.0,Bgy,988,
701203010.0,Poblacion,71203010.0,Bgy,1268,
701203011.0,Santa Cruz,71203011.0,Bgy,1146,
701203012.0,Suba,71203012.0,Bgy,1116,
701203013.0,Talisay,71203013.0,Bgy,1049,
701203014.0,Tanod,71203014.0,Bgy,387,
701203015.0,Tawid,71203015.0,Bgy,904,
701203016.0,Virgen,71203016.0,Bgy,1699,
701204000.0,Antequera,71204000.0,Mun,14990,
701204001.0,Angilan,71204001.0,Bgy,936,
701204002.0,Bantolinao,71204002.0,Bgy,1271,
701204003.0,Bicahan,71204003.0,Bgy,766,
701204004.0,Bitaugan,71204004.0,Bgy,592,
701204005.0,Bungahan,71204005.0,Bgy,884,
701204007.0,Canlaas,71204007.0,Bgy,757,
701204008.0,Cansibuan,71204008.0,Bgy,614,
701204009.0,Can-omay,71204009.0,Bgy,820,
701204010.0,Celing,71204010.0,Bgy,692,
701204011.0,Danao,71204011.0,Bgy,489,
701204012.0,Danicop,71204012.0,Bgy,716,
701204013.0,Mag-aso,71204013.0,Bgy,469,
701204014.0,Poblacion,71204014.0,Bgy,1220,
701204015.0,Quinapon-an,71204015.0,Bgy,258,
701204016.0,Santo Rosario,71204016.0,Bgy,496,
701204017.0,Tabuan,71204017.0,Bgy,663,
701204018.0,Tagubaas,71204018.0,Bgy,421,
701204019.0,Tupas,71204019.0,Bgy,796,
701204020.0,Ubojan,71204020.0,Bgy,552,
701204021.0,Viga,71204021.0,Bgy,562,
701204022.0,Villa Aurora,71204022.0,Bgy,1016,
701205000.0,Baclayon,71205000.0,Mun,22461,
701205001.0,Cambanac,71205001.0,Bgy,436,
701205002.0,Dasitam,71205002.0,Bgy,838,
701205003.0,Buenaventura,71205003.0,Bgy,420,
701205004.0,Guiwanon,71205004.0,Bgy,2090,
701205005.0,Landican,71205005.0,Bgy,997,
701205006.0,Laya,71205006.0,Bgy,1099,
701205007.0,Libertad,71205007.0,Bgy,1528,
701205008.0,Montana,71205008.0,Bgy,1871,
701205009.0,Pamilacan,71205009.0,Bgy,1524,
701205010.0,Payahan,71205010.0,Bgy,1100,
701205011.0,Poblacion,71205011.0,Bgy,1874,
701205012.0,San Isidro,71205012.0,Bgy,941,
701205013.0,San Roque,71205013.0,Bgy,1737,
701205014.0,San Vicente,71205014.0,Bgy,1399,
701205015.0,Santa Cruz,71205015.0,Bgy,1604,
701205016.0,Taguihon,71205016.0,Bgy,2091,
701205017.0,Tanday,71205017.0,Bgy,912,
701206000.0,Balilihan,71206000.0,Mun,18694,
701206001.0,Baucan Norte,71206001.0,Bgy,898,
701206002.0,Baucan Sur,71206002.0,Bgy,652,
701206003.0,Boctol,71206003.0,Bgy,1313,
701206004.0,Boyog Norte,71206004.0,Bgy,194,
701206005.0,Boyog Proper,71206005.0,Bgy,286,
701206006.0,Boyog Sur,71206006.0,Bgy,372,
701206007.0,Cabad,71206007.0,Bgy,694,
701206008.0,Candasig,71206008.0,Bgy,609,
701206009.0,Cantalid,71206009.0,Bgy,413,
701206010.0,Cantomimbo,71206010.0,Bgy,666,
701206011.0,Cogon,71206011.0,Bgy,748,
701206012.0,Datag Norte,71206012.0,Bgy,695,
701206013.0,Datag Sur,71206013.0,Bgy,552,
701206014.0,Del Carmen Este ,71206014.0,Bgy,834,Pob.
701206015.0,Del Carmen Norte ,71206015.0,Bgy,675,Pob.
701206016.0,Del Carmen Weste ,71206016.0,Bgy,892,Pob.
701206017.0,Del Carmen Sur ,71206017.0,Bgy,630,Pob.
701206018.0,Del Rosario,71206018.0,Bgy,248,
701206019.0,Dorol,71206019.0,Bgy,735,
701206020.0,Haguilanan Grande,71206020.0,Bgy,694,
701206021.0,Hanopol Este,71206021.0,Bgy,408,
701206022.0,Hanopol Norte,71206022.0,Bgy,390,
701206023.0,Hanopol Weste,71206023.0,Bgy,267,
701206024.0,Magsija,71206024.0,Bgy,632,
701206025.0,Maslog,71206025.0,Bgy,508,
701206026.0,Sagasa,71206026.0,Bgy,674,
701206027.0,Sal-ing,71206027.0,Bgy,655,
701206028.0,San Isidro,71206028.0,Bgy,516,
701206029.0,San Roque,71206029.0,Bgy,605,
701206030.0,Santo Niño,71206030.0,Bgy,555,
701206031.0,Tagustusan,71206031.0,Bgy,684,
701207000.0,Batuan,71207000.0,Mun,13845,
701207001.0,Aloja,71207001.0,Bgy,502,
701207002.0,Cabacnitan,71207002.0,Bgy,662,
701207003.0,Cambacay,71207003.0,Bgy,720,
701207004.0,Cantigdas,71207004.0,Bgy,885,
701207005.0,Garcia,71207005.0,Bgy,585,
701207006.0,Janlud,71207006.0,Bgy,927,
701207008.0,Poblacion Norte,71207008.0,Bgy,1983,
701207009.0,Poblacion Sur,71207009.0,Bgy,1288,
701207010.0,Poblacion Vieja,71207010.0,Bgy,1097,
701207011.0,Quezon,71207011.0,Bgy,652,
701207012.0,Quirino,71207012.0,Bgy,530,
701207013.0,Rizal,71207013.0,Bgy,1382,
701207014.0,Rosariohan,71207014.0,Bgy,1084,
701207016.0,Behind The Clouds,71207016.0,Bgy,243,
701207017.0,Santa Cruz,71207017.0,Bgy,1305,
701208000.0,Bilar,71208000.0,Mun,18512,
701208001.0,Bonifacio,71208001.0,Bgy,255,
701208002.0,Bugang Norte,71208002.0,Bgy,705,
701208003.0,Bugang Sur,71208003.0,Bgy,991,
701208004.0,Cabacnitan,71208004.0,Bgy,733,
701208005.0,Cambigsi,71208005.0,Bgy,631,
701208006.0,Campagao,71208006.0,Bgy,1349,
701208007.0,Cansumbol,71208007.0,Bgy,1253,
701208008.0,Dagohoy,71208008.0,Bgy,782,
701208009.0,Owac,71208009.0,Bgy,911,
701208010.0,Poblacion,71208010.0,Bgy,1734,
701208011.0,Quezon,71208011.0,Bgy,739,
701208012.0,Riverside,71208012.0,Bgy,1062,
701208013.0,Rizal,71208013.0,Bgy,542,
701208014.0,Roxas,71208014.0,Bgy,1134,
701208015.0,Subayon,71208015.0,Bgy,1282,
701208016.0,Villa Aurora,71208016.0,Bgy,696,
701208017.0,Villa Suerte,71208017.0,Bgy,237,
701208018.0,Yanaya,71208018.0,Bgy,1738,
701208019.0,Zamora,71208019.0,Bgy,1738,
701209000.0,Buenavista,71209000.0,Mun,29711,
701209001.0,Anonang,71209001.0,Bgy,308,
701209002.0,Asinan,71209002.0,Bgy,723,
701209003.0,Bago,71209003.0,Bgy,565,
701209004.0,Baluarte,71209004.0,Bgy,378,
701209005.0,Bantuan,71209005.0,Bgy,650,
701209006.0,Bato,71209006.0,Bgy,854,
701209007.0,Bonotbonot,71209007.0,Bgy,852,
701209008.0,Bugaong,71209008.0,Bgy,506,
701209011.0,Cambuhat,71209011.0,Bgy,1253,
701209012.0,Cambus-oc,71209012.0,Bgy,868,
701209013.0,Cangawa,71209013.0,Bgy,1258,
701209014.0,Cantomugcad,71209014.0,Bgy,395,
701209015.0,Cantores,71209015.0,Bgy,666,
701209016.0,Cantuba,71209016.0,Bgy,1045,
701209017.0,Catigbian,71209017.0,Bgy,657,
701209018.0,Cawag,71209018.0,Bgy,699,
701209019.0,Cruz,71209019.0,Bgy,1120,
701209020.0,Dait,71209020.0,Bgy,985,
701209021.0,Eastern Cabul-an,71209021.0,Bgy,2191,
701209022.0,Hunan,71209022.0,Bgy,851,
701209025.0,Lapacan Norte,71209025.0,Bgy,363,
701209026.0,Lapacan Sur,71209026.0,Bgy,537,
701209028.0,Lubang,71209028.0,Bgy,1325,
701209029.0,Lusong,71209029.0,Bgy,891,
701209030.0,Magkaya,71209030.0,Bgy,746,
701209031.0,Merryland,71209031.0,Bgy,345,
701209032.0,Nueva Granada,71209032.0,Bgy,723,
701209033.0,Nueva Montana,71209033.0,Bgy,542,
701209034.0,Overland,71209034.0,Bgy,1003,
701209035.0,Panghagban,71209035.0,Bgy,1089,
701209036.0,Poblacion,71209036.0,Bgy,1079,
701209037.0,Puting Bato,71209037.0,Bgy,489,
701209038.0,Rufo Hill,71209038.0,Bgy,937,
701209039.0,Sweetland,71209039.0,Bgy,936,
701209040.0,Western Cabul-an,71209040.0,Bgy,1882,
701210000.0,Calape,71210000.0,Mun,33079,
701210001.0,Abucayan Norte,71210001.0,Bgy,1507,
701210002.0,Abucayan Sur,71210002.0,Bgy,844,
701210003.0,Banlasan,71210003.0,Bgy,733,
701210004.0,Bentig,71210004.0,Bgy,2369,
701210005.0,Binogawan,71210005.0,Bgy,404,
701210006.0,Bonbon,71210006.0,Bgy,1371,
701210007.0,Cabayugan,71210007.0,Bgy,970,
701210008.0,Cabudburan,71210008.0,Bgy,532,
701210009.0,Calunasan,71210009.0,Bgy,926,
701210010.0,Camias,71210010.0,Bgy,460,
701210011.0,Canguha,71210011.0,Bgy,281,
701210012.0,Catmonan,71210012.0,Bgy,1451,
701210013.0,Desamparados ,71210013.0,Bgy,816,Pob.
701210014.0,Kahayag,71210014.0,Bgy,547,
701210015.0,Kinabag-an,71210015.0,Bgy,650,
701210016.0,Labuon,71210016.0,Bgy,584,
701210017.0,Lawis,71210017.0,Bgy,704,
701210018.0,Liboron,71210018.0,Bgy,1587,
701210019.0,Lo-oc,71210019.0,Bgy,493,
701210020.0,Lomboy,71210020.0,Bgy,543,
701210021.0,Lucob,71210021.0,Bgy,1560,
701210022.0,Madangog,71210022.0,Bgy,750,
701210023.0,Magtongtong,71210023.0,Bgy,732,
701210024.0,Mandaug,71210024.0,Bgy,1390,
701210025.0,Mantatao,71210025.0,Bgy,972,
701210027.0,Sampoangon,71210027.0,Bgy,347,
701210028.0,San Isidro,71210028.0,Bgy,2295,
701210029.0,Santa Cruz ,71210029.0,Bgy,2795,Pob.
701210030.0,Sojoton,71210030.0,Bgy,580,
701210031.0,Talisay,71210031.0,Bgy,479,
701210032.0,Tinibgan,71210032.0,Bgy,714,
701210033.0,Tultugan,71210033.0,Bgy,953,
701210034.0,Ulbujan,71210034.0,Bgy,1740,
701211000.0,Candijay,71211000.0,Mun,30119,
701211001.0,Abihilan,71211001.0,Bgy,1093,
701211002.0,Anoling,71211002.0,Bgy,1520,
701211003.0,Boyo-an,71211003.0,Bgy,1428,
701211004.0,Cadapdapan,71211004.0,Bgy,1336,
701211005.0,Cambane,71211005.0,Bgy,420,
701211006.0,Can-olin,71211006.0,Bgy,2200,
701211007.0,Canawa,71211007.0,Bgy,1226,
701211008.0,Cogtong,71211008.0,Bgy,2496,
701211009.0,La Union,71211009.0,Bgy,1507,
701211010.0,Luan,71211010.0,Bgy,867,
701211011.0,Lungsoda-an,71211011.0,Bgy,1542,
701211012.0,Mahangin,71211012.0,Bgy,914,
701211013.0,Pagahat,71211013.0,Bgy,333,
701211014.0,Panadtaran,71211014.0,Bgy,922,
701211015.0,Panas,71211015.0,Bgy,1767,
701211016.0,Poblacion,71211016.0,Bgy,3476,
701211017.0,San Isidro,71211017.0,Bgy,1346,
701211018.0,Tambongan,71211018.0,Bgy,1792,
701211019.0,Tawid,71211019.0,Bgy,1208,
701211021.0,Tugas,71211021.0,Bgy,1803,
701211022.0,Tubod,71211022.0,Bgy,923,
701212000.0,Carmen,71212000.0,Mun,49191,
701212001.0,Alegria,71212001.0,Bgy,1446,
701212002.0,Bicao,71212002.0,Bgy,2603,
701212003.0,Buenavista,71212003.0,Bgy,2785,
701212004.0,Buenos Aires,71212004.0,Bgy,1658,
701212005.0,Calatrava,71212005.0,Bgy,2044,
701212006.0,El Progreso,71212006.0,Bgy,961,
701212007.0,El Salvador,71212007.0,Bgy,615,
701212008.0,Guadalupe,71212008.0,Bgy,2348,
701212009.0,Katipunan,71212009.0,Bgy,3106,
701212010.0,La Libertad,71212010.0,Bgy,918,
701212011.0,La Paz,71212011.0,Bgy,1848,
701212012.0,La Salvacion,71212012.0,Bgy,920,
701212013.0,La Victoria,71212013.0,Bgy,1178,
701212014.0,Matin-ao,71212014.0,Bgy,962,
701212015.0,Montehermoso,71212015.0,Bgy,1056,
701212016.0,Montesuerte,71212016.0,Bgy,2943,
701212017.0,Montesunting,71212017.0,Bgy,890,
701212018.0,Montevideo,71212018.0,Bgy,1037,
701212019.0,Nueva Fuerza,71212019.0,Bgy,2570,
701212020.0,Nueva Vida Este,71212020.0,Bgy,1081,
701212021.0,Nueva Vida Sur,71212021.0,Bgy,925,
701212022.0,Nueva Vida Norte,71212022.0,Bgy,864,
701212023.0,Poblacion Norte,71212023.0,Bgy,3529,
701212024.0,Poblacion Sur,71212024.0,Bgy,3243,
701212025.0,Tambo-an,71212025.0,Bgy,1374,
701212026.0,Vallehermoso,71212026.0,Bgy,2089,
701212027.0,Villaflor,71212027.0,Bgy,1008,
701212028.0,Villafuerte,71212028.0,Bgy,1230,
701212029.0,Villarcayo,71212029.0,Bgy,1960,
701213000.0,Catigbian,71213000.0,Mun,23805,
701213001.0,Alegria,71213001.0,Bgy,1301,
701213002.0,Ambuan,71213002.0,Bgy,1235,
701213003.0,Baang,71213003.0,Bgy,1435,
701213004.0,Bagtic,71213004.0,Bgy,1051,
701213005.0,Bongbong,71213005.0,Bgy,616,
701213007.0,Cambailan,71213007.0,Bgy,854,
701213008.0,Candumayao,71213008.0,Bgy,1605,
701213009.0,Kang-iras,71213009.0,Bgy,737,
701213011.0,Causwagan Norte,71213011.0,Bgy,1910,
701213013.0,Hagbuaya,71213013.0,Bgy,940,
701213014.0,Haguilanan,71213014.0,Bgy,1098,
701213015.0,Libertad Sur,71213015.0,Bgy,409,
701213016.0,Liboron,71213016.0,Bgy,1039,
701213017.0,Mahayag Norte,71213017.0,Bgy,650,
701213018.0,Mahayag Sur,71213018.0,Bgy,290,
701213019.0,Maitum,71213019.0,Bgy,881,
701213020.0,Mantasida,71213020.0,Bgy,1140,
701213021.0,Poblacion,71213021.0,Bgy,2176,
701213022.0,Rizal,71213022.0,Bgy,759,
701213025.0,Sinakayanan,71213025.0,Bgy,1008,
701213026.0,Triple Union,71213026.0,Bgy,1118,
701213027.0,Poblacion Weste,71213027.0,Bgy,1553,
701214000.0,Clarin,71214000.0,Mun,21158,
701214001.0,Bacani,71214001.0,Bgy,1141,
701214002.0,Bogtongbod,71214002.0,Bgy,1485,
701214003.0,Bonbon,71214003.0,Bgy,1622,
701214004.0,Bontud,71214004.0,Bgy,639,
701214005.0,Buacao,71214005.0,Bgy,748,
701214006.0,Buangan,71214006.0,Bgy,860,
701214007.0,Cabog,71214007.0,Bgy,1074,
701214008.0,Caboy,71214008.0,Bgy,579,
701214009.0,Caluwasan,71214009.0,Bgy,250,
701214010.0,Candajec,71214010.0,Bgy,661,
701214011.0,Cantoyoc,71214011.0,Bgy,322,
701214012.0,Comaang,71214012.0,Bgy,473,
701214013.0,Danahao,71214013.0,Bgy,734,
701214014.0,Katipunan,71214014.0,Bgy,297,
701214015.0,Lajog,71214015.0,Bgy,1271,
701214016.0,Mataub,71214016.0,Bgy,641,
701214017.0,Nahawan,71214017.0,Bgy,2411,
701214018.0,Poblacion Centro,71214018.0,Bgy,1364,
701214019.0,Poblacion Norte,71214019.0,Bgy,825,
701214020.0,Poblacion Sur,71214020.0,Bgy,1381,
701214021.0,Tangaran,71214021.0,Bgy,860,
701214022.0,Tontunan,71214022.0,Bgy,569,
701214023.0,Tubod,71214023.0,Bgy,522,
701214024.0,Villaflor,71214024.0,Bgy,429,
701215000.0,Corella,71215000.0,Mun,9479,
701215001.0,Anislag,71215001.0,Bgy,1564,
701215002.0,Canangca-an,71215002.0,Bgy,1034,
701215003.0,Canapnapan,71215003.0,Bgy,940,
701215004.0,Cancatac,71215004.0,Bgy,1081,
701215005.0,Pandol,71215005.0,Bgy,802,
701215006.0,Poblacion,71215006.0,Bgy,1332,
701215007.0,Sambog,71215007.0,Bgy,1896,
701215008.0,Tanday,71215008.0,Bgy,830,
701216000.0,Cortes,71216000.0,Mun,18344,
701216001.0,De la Paz,71216001.0,Bgy,2948,
701216002.0,Fatima,71216002.0,Bgy,1154,
701216003.0,Loreto,71216003.0,Bgy,1542,
701216004.0,Lourdes,71216004.0,Bgy,2351,
701216005.0,Malayo Norte,71216005.0,Bgy,1468,
701216006.0,Malayo Sur,71216006.0,Bgy,766,
701216007.0,Monserrat,71216007.0,Bgy,495,
701216008.0,New Lourdes,71216008.0,Bgy,1239,
701216009.0,Patrocinio,71216009.0,Bgy,855,
701216010.0,Poblacion,71216010.0,Bgy,1334,
701216011.0,Rosario,71216011.0,Bgy,775,
701216012.0,Salvador,71216012.0,Bgy,1249,
701216013.0,San Roque,71216013.0,Bgy,1093,
701216014.0,Upper de la Paz,71216014.0,Bgy,1075,
701217000.0,Dagohoy,71217000.0,Mun,19874,
701217001.0,Babag,71217001.0,Bgy,1230,
701217002.0,Can-oling,71217002.0,Bgy,690,
701217003.0,Candelaria,71217003.0,Bgy,1020,
701217004.0,Estaca,71217004.0,Bgy,545,
701217005.0,Cagawasan,71217005.0,Bgy,1189,
701217006.0,Cagawitan,71217006.0,Bgy,665,
701217007.0,Caluasan,71217007.0,Bgy,2131,
701217008.0,La Esperanza,71217008.0,Bgy,1075,
701217009.0,Mahayag,71217009.0,Bgy,1008,
701217010.0,Malitbog,71217010.0,Bgy,1757,
701217011.0,Poblacion,71217011.0,Bgy,2732,
701217012.0,San Miguel,71217012.0,Bgy,2798,
701217013.0,San Vicente,71217013.0,Bgy,1645,
701217014.0,Santa Cruz,71217014.0,Bgy,953,
701217015.0,Villa Aurora,71217015.0,Bgy,436,
701218000.0,Danao,71218000.0,Mun,20245,
701218001.0,Cabatuan,71218001.0,Bgy,1846,
701218002.0,Cantubod,71218002.0,Bgy,1112,
701218003.0,Carbon,71218003.0,Bgy,426,
701218004.0,Concepcion,71218004.0,Bgy,1690,
701218005.0,Dagohoy,71218005.0,Bgy,810,
701218006.0,Hibale,71218006.0,Bgy,874,
701218007.0,Magtangtang,71218007.0,Bgy,1284,
701218008.0,Nahud,71218008.0,Bgy,1196,
701218009.0,Poblacion,71218009.0,Bgy,3622,
701218010.0,Remedios,71218010.0,Bgy,1554,
701218011.0,San Carlos,71218011.0,Bgy,1318,
701218012.0,San Miguel,71218012.0,Bgy,528,
701218013.0,Santa Fe,71218013.0,Bgy,644,
701218014.0,Santo Niño,71218014.0,Bgy,892,
701218015.0,Tabok,71218015.0,Bgy,1209,
701218016.0,Taming,71218016.0,Bgy,1035,
701218017.0,Villa Anunciado,71218017.0,Bgy,205,
701219000.0,Dauis,71219000.0,Mun,52492,
701219001.0,Biking,71219001.0,Bgy,3870,
701219002.0,Bingag,71219002.0,Bgy,5107,
701219003.0,San Isidro,71219003.0,Bgy,1800,
701219004.0,Catarman,71219004.0,Bgy,5130,
701219005.0,Dao,71219005.0,Bgy,2386,
701219006.0,Mayacabac,71219006.0,Bgy,4861,
701219007.0,Poblacion,71219007.0,Bgy,2976,
701219008.0,Songculan,71219008.0,Bgy,5127,
701219009.0,Tabalong,71219009.0,Bgy,6202,
701219010.0,Tinago,71219010.0,Bgy,3325,
701219011.0,Totolan,71219011.0,Bgy,7911,
701219012.0,Mariveles,71219012.0,Bgy,3797,
701220000.0,Dimiao,71220000.0,Mun,14889,
701220001.0,Abihid,71220001.0,Bgy,347,
701220002.0,Alemania,71220002.0,Bgy,193,
701220003.0,Baguhan,71220003.0,Bgy,357,
701220004.0,Bakilid,71220004.0,Bgy,180,
701220005.0,Balbalan,71220005.0,Bgy,317,
701220006.0,Banban,71220006.0,Bgy,547,
701220007.0,Bauhugan,71220007.0,Bgy,358,
701220008.0,Bilisan,71220008.0,Bgy,143,
701220009.0,Cabagakian,71220009.0,Bgy,525,
701220010.0,Cabanbanan,71220010.0,Bgy,348,
701220011.0,Cadap-agan,71220011.0,Bgy,425,
701220012.0,Cambacol,71220012.0,Bgy,264,
701220013.0,Cambayaon,71220013.0,Bgy,427,
701220014.0,Canhayupon,71220014.0,Bgy,595,
701220015.0,Canlambong,71220015.0,Bgy,411,
701220016.0,Casingan,71220016.0,Bgy,226,
701220017.0,Catugasan,71220017.0,Bgy,317,
701220018.0,Datag,71220018.0,Bgy,231,
701220019.0,Guindaguitan,71220019.0,Bgy,425,
701220020.0,Guingoyuran,71220020.0,Bgy,470,
701220021.0,Ile,71220021.0,Bgy,212,
701220022.0,Lapsaon,71220022.0,Bgy,487,
701220023.0,Limokon Ilaod,71220023.0,Bgy,537,
701220024.0,Limokon Ilaya,71220024.0,Bgy,678,
701220025.0,Luyo,71220025.0,Bgy,914,
701220026.0,Malijao,71220026.0,Bgy,228,
701220027.0,Oac,71220027.0,Bgy,794,
701220028.0,Pagsa,71220028.0,Bgy,345,
701220029.0,Pangihawan,71220029.0,Bgy,220,
701220030.0,Sawang,71220030.0,Bgy,519,
701220031.0,Puangyuta,71220031.0,Bgy,344,
701220033.0,Tangohay,71220033.0,Bgy,759,
701220036.0,Taongon Cabatuan,71220036.0,Bgy,558,
701220037.0,Tawid Bitaog,71220037.0,Bgy,349,
701220038.0,Taongon Can-andam,71220038.0,Bgy,839,
701221000.0,Duero,71221000.0,Mun,18861,
701221001.0,Alejawan,71221001.0,Bgy,815,
701221002.0,Angilan,71221002.0,Bgy,512,
701221003.0,Anibongan,71221003.0,Bgy,506,
701221004.0,Bangwalog,71221004.0,Bgy,1432,
701221005.0,Cansuhay,71221005.0,Bgy,789,
701221006.0,Danao,71221006.0,Bgy,689,
701221007.0,Duay,71221007.0,Bgy,536,
701221008.0,Guinsularan,71221008.0,Bgy,1733,
701221009.0,Itum,71221009.0,Bgy,1183,
701221010.0,Langkis,71221010.0,Bgy,1095,
701221011.0,Lobogon,71221011.0,Bgy,1389,
701221012.0,Madua Norte,71221012.0,Bgy,570,
701221013.0,Madua Sur,71221013.0,Bgy,823,
701221014.0,Mambool,71221014.0,Bgy,668,
701221015.0,Mawi,71221015.0,Bgy,521,
701221016.0,Payao,71221016.0,Bgy,617,
701221017.0,San Antonio ,71221017.0,Bgy,1189,Pob.
701221018.0,San Isidro,71221018.0,Bgy,933,
701221019.0,San Pedro,71221019.0,Bgy,1575,
701221020.0,Imelda,71221020.0,Bgy,574,
701221021.0,Taytay,71221021.0,Bgy,712,
701222000.0,Garcia Hernandez,71222000.0,Mun,24430,
701222001.0,Abijilan,71222001.0,Bgy,1556,
701222002.0,Antipolo,71222002.0,Bgy,695,
701222003.0,Basiao,71222003.0,Bgy,543,
701222004.0,Cagwang,71222004.0,Bgy,244,
701222005.0,Calma,71222005.0,Bgy,927,
701222006.0,Cambuyo,71222006.0,Bgy,650,
701222007.0,Canayaon East,71222007.0,Bgy,996,
701222008.0,Canayaon West,71222008.0,Bgy,924,
701222009.0,Candanas,71222009.0,Bgy,796,
